train/actor_loss,rollout/ep_len_mean,train/ent_coef_loss,time/total_timesteps,train/critic_loss,train/ent_coef,rollout/ep_rew_mean,time/fps,train/n_updates,time/episodes,train/learning_rate,time/time_elapsed
,500.0,,70000,,,1.9714202300000003,405,,136,,172
,500.0,,70000,,,1.9714202300000003,405,,140,,172
-22.20368003845215,500.0,-33.21039581298828,80000,0.029233917593955994,0.056766077876091,2.1783595799999995,404,3834,144,0.00075,197
,500.0,,80000,,,2.1783595799999995,404,,148,,197
,500.0,,80000,,,2.1783595799999995,404,,152,,197
,500.0,,80000,,,2.1783595799999995,404,,156,,197
,500.0,,80000,,,2.1783595799999995,404,,160,,197
-21.817922592163086,500.0,-37.092105865478516,90000,0.02168826013803482,0.0392455980181694,3.0862273599999996,403,4334,164,0.00075,222
,500.0,,90000,,,3.0862273599999996,403,,168,,222
,500.0,,90000,,,3.0862273599999996,403,,172,,222
,500.0,,90000,,,3.0862273599999996,403,,176,,222
,500.0,,90000,,,3.0862273599999996,403,,180,,223
-21.316556930541992,500.0,-39.43647766113281,100000,0.03834515064954758,0.027278441935777664,2.8614150599999992,402,4834,184,0.00075,248
,500.0,,100000,,,2.8614150599999992,402,,188,,248
,500.0,,100000,,,2.8614150599999992,402,,192,,248
,500.0,,100000,,,2.8614150599999992,402,,196,,248
,500.0,,100000,,,2.8614150599999992,402,,200,,248
-20.71133041381836,500.0,-40.49143981933594,110000,0.4760698080062866,0.019096238538622856,3.62867023,400,5334,204,0.00075,274
,500.0,,110000,,,3.62867023,400,,208,,274
,500.0,,110000,,,3.62867023,400,,212,,274
,500.0,,110000,,,3.62867023,400,,216,,274
,500.0,,110000,,,3.62867023,400,,220,,274
-20.526874542236328,500.0,-45.20379638671875,120000,0.026745501905679703,0.013687058351933956,3.59560264,400,5834,224,0.00075,299
,500.0,,120000,,,3.59560264,400,,228,,299
,500.0,,120000,,,3.59560264,400,,232,,299
,500.0,,120000,,,3.59560264,400,,236,,299
,500.0,,120000,,,3.59560264,400,,240,,299
-19.53477668762207,500.0,-37.476593017578125,130000,5.493393421173096,0.010075293481349945,4.949015789999999,399,6334,244,0.00075,325
,500.0,,130000,,,4.949015789999999,399,,248,,325
,500.0,,130000,,,4.949015789999999,399,,252,,325
,500.0,,130000,,,4.949015789999999,399,,256,,325
,500.0,,130000,,,4.949015789999999,399,,260,,325
-18.787090301513672,500.0,-23.174083709716797,140000,3.309998035430908,0.007547121495008469,5.89520503,397,6834,264,0.00075,351
,500.0,,140000,,,5.89520503,397,,268,,351
,500.0,,140000,,,5.89520503,397,,272,,351
,500.0,,140000,,,5.89520503,397,,276,,352
,500.0,,140000,,,5.89520503,397,,280,,352
-18.990707397460938,500.0,-28.772193908691406,150000,0.01966472528874874,0.005832758732140064,6.11504435,397,7334,284,0.00075,377
,500.0,,150000,,,6.11504435,397,,288,,377
,500.0,,150000,,,6.11504435,397,,292,,377
,500.0,,150000,,,6.11504435,397,,296,,377
,500.0,,150000,,,6.11504435,397,,300,,377
-18.34101104736328,500.0,-13.261690139770508,160000,0.053195465356111526,0.004719214513897896,5.111847300000001,397,7834,304,0.00075,402
,500.0,,160000,,,5.111847300000001,397,,308,,402
,500.0,,160000,,,5.111847300000001,397,,312,,402
,500.0,,160000,,,5.111847300000001,397,,316,,402
,500.0,,160000,,,5.111847300000001,397,,320,,402
-17.756786346435547,500.0,-17.586183547973633,170000,0.026753144338726997,0.004041784908622503,5.657132460000001,397,8334,324,0.00075,427
,500.0,,170000,,,5.657132460000001,397,,328,,427
,500.0,,170000,,,5.657132460000001,397,,332,,427
,500.0,,170000,,,5.657132460000001,397,,336,,428
,500.0,,170000,,,5.657132460000001,397,,340,,428
-17.695770263671875,500.0,-1.727813720703125,180000,0.03423968330025673,0.0036824410781264305,4.4048009200000005,396,8834,344,0.00075,454
,500.0,,180000,,,4.4048009200000005,396,,348,,454
,500.0,,180000,,,4.4048009200000005,396,,352,,454
,500.0,,180000,,,4.4048009200000005,396,,356,,454
,500.0,,180000,,,4.4048009200000005,396,,360,,454
-16.74932098388672,500.0,-7.057060241699219,190000,0.1004355326294899,0.0033840870019048452,2.48566081,395,9334,364,0.00075,480
,500.0,,190000,,,2.48566081,395,,368,,480
,500.0,,190000,,,2.48566081,395,,372,,480
,500.0,,190000,,,2.48566081,395,,376,,480
,500.0,,190000,,,2.48566081,395,,380,,480
-16.74822235107422,500.0,10.780632019042969,200000,0.02374456822872162,0.003007972612977028,2.5380668,394,9834,384,0.00075,506
,500.0,,200000,,,2.5380668,394,,388,,506
,500.0,,200000,,,2.5380668,394,,392,,506
,500.0,,200000,,,2.5380668,394,,396,,506
,500.0,,200000,,,2.5380668,394,,400,,506
-16.19972038269043,500.0,3.701213836669922,210000,0.02294127643108368,0.002916707657277584,5.86038504,394,10334,404,0.00075,532
,500.0,,210000,,,5.86038504,394,,408,,532
,500.0,,210000,,,5.86038504,394,,412,,532
,500.0,,210000,,,5.86038504,394,,416,,532
,500.0,,210000,,,5.86038504,394,,420,,532
-15.845380783081055,500.0,0.9019086360931396,220000,0.049658045172691345,0.002890113741159439,5.460782129999999,393,10834,424,0.00075,559
,500.0,,220000,,,5.460782129999999,393,,428,,559
,500.0,,220000,,,5.460782129999999,393,,432,,559
,500.0,,220000,,,5.460782129999999,393,,436,,559
,500.0,,220000,,,5.460782129999999,393,,440,,559
